timestamp,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z
1698522760.6644754,-0.010120261460542679,0.09663144499063492,0.9557790756225586,0.022679075598716736,0.002084655687212944,-0.11265020072460175,-15.238179206848145,-14.627372741699219,-20.324996948242188
1698522760.7247922,-0.0019746851176023483,0.0424887016415596,0.9679639339447021,0.14547964930534363,-0.16419298946857452,0.1268080472946167,-23.08551597595215,-21.508438110351562,-32.09938049316406
1698522760.8652961,0.008243161253631115,0.11119899898767471,0.9735689163208008,-0.2115710824728012,0.11039093881845474,-0.14380525052547455,-26.584997177124023,-24.61485481262207,-36.45863723754883
1698522760.99543,-0.06689245998859406,0.08352064341306686,0.9530983567237854,0.020212210714817047,-0.014286789111793041,-0.13658356666564941,-28.574535369873047,-26.31122398376465,-39.01873779296875
1698522761.1407645,0.019880564883351326,0.0978454053401947,0.990384042263031,-0.18818101286888123,0.11358566582202911,0.1228143572807312,-29.461956024169922,-26.7428035736084,-40.17686462402344
1698522761.206204,-0.02369622141122818,0.0776936262845993,0.9716193079948425,0.036253031343221664,-0.12799514830112457,0.02182428538799286,-29.54566764831543,-27.709884643554688,-41.348297119140625
1698522761.320395,0.009940282441675663,0.09930216521024704,0.9574849009513855,-0.14303435385227203,-0.09221044182777405,0.013950007036328316,-28.894859313964844,-27.020587921142578,-42.46000671386719
1698522761.4642625,-0.013822796754539013,0.006555399391800165,0.9604092836380005,-0.27253779768943787,0.003389962948858738,-0.020869310945272446,-27.096010208129883,-26.109548568725586,-42.83712387084961
1698522761.5884478,-0.012588618323206902,-0.024122590199112892,0.9708882570266724,-0.24865345656871796,0.07015343010425568,0.07344944775104523,-25.150283813476562,-25.760400772094727,-43.582637786865234
1698522761.7150574,0.04000357538461685,0.033748168498277664,1.0520392656326294,0.1115599274635315,-0.05476946011185646,0.2636776268482208,-26.81907081604004,-27.188556671142578,-43.365848541259766
1698522761.8177156,0.008970499038696289,-0.0009649035637266934,0.9596782326698303,0.21601788699626923,-0.0578237883746624,0.15983054041862488,-27.714954376220703,-28.269691467285156,-43.83362579345703
1698522761.9300554,0.020123012363910675,0.054385535418987274,0.9438378810882568,-0.15855416655540466,0.14864003658294678,0.06343552470207214,-28.15605354309082,-28.62051773071289,-44.17629623413086
1698522762.0502687,0.01624387688934803,0.05098643898963928,0.970400869846344,-0.021412774920463562,0.04989643394947052,-0.049976326525211334,-28.74671173095703,-28.575258255004883,-43.203758239746094
1698522762.178863,-0.06294309347867966,-0.0045832921750843525,0.9777117371559143,0.15923961997032166,-0.061683304607868195,-0.21035604178905487,-29.04144859313965,-28.647640228271484,-43.9776611328125
1698522762.289404,-0.018019001930952072,0.09007604420185089,0.9764932990074158,0.08074343204498291,-0.12399155646562576,-0.27113714814186096,-29.102378845214844,-28.69985008239746,-44.343544006347656
1698522762.4114206,-0.07405069470405579,0.08133551478385925,1.008173942565918,0.1821470558643341,-0.23944509029388428,-0.33313998579978943,-28.991018295288086,-28.844402313232422,-43.1224479675293
1698522762.541491,-0.028879769146442413,0.10464359819889069,0.9435941576957703,0.012631958350539207,-0.10016781091690063,-0.17217697203159332,-28.618267059326172,-29.304668426513672,-43.13664627075195
1698522762.6671028,-0.03381648287177086,0.12115348875522614,1.040341854095459,-0.05731211230158806,0.08675695210695267,0.02818683162331581,-28.340694427490234,-29.414308547973633,-43.47740936279297
1698522762.7821548,0.05212587118148804,0.0276783537119627,0.9918461441993713,-0.04704217240214348,0.010529459454119205,0.170624777674675,-28.604501724243164,-29.371971130371094,-43.26828384399414
1698522762.91543,-0.033075977116823196,0.0016995479818433523,0.9085018634796143,-0.3629235625267029,0.3166474997997284,0.24644581973552704,-29.199050903320312,-29.53546714782715,-43.4453125
1698522763.0548985,-0.0004936712794005871,-0.04462679103016853,1.0020813941955566,0.0732342079281807,-0.04193038120865822,0.19421683251857758,-29.135196685791016,-30.358631134033203,-44.06978225708008
1698522763.1726801,-0.0970064103603363,-0.0036183884367346764,0.9331152439117432,0.07982508838176727,0.043030645698308945,0.03292309492826462,-29.519556045532227,-30.677104949951172,-44.3165283203125
1698522763.292598,-0.09256336838006973,-0.004342066124081612,1.0871316194534302,0.04360513761639595,0.13747408986091614,-0.1968458592891693,-29.75210189819336,-30.51559066772461,-44.917327880859375
1698522763.415302,-0.10391780734062195,0.050015270709991455,1.0006192922592163,0.09491781890392303,-0.3054032027721405,-0.2585432529449463,-30.10289192199707,-30.33629608154297,-44.039649963378906
1698522763.5421665,-0.02739875763654709,0.028163937851786613,0.854401171207428,0.0017608669586479664,-0.0011923238635063171,-0.20845229923725128,-30.507564544677734,-30.27743911743164,-44.194583892822266
1698522763.6659808,0.03151796758174896,0.06118372827768326,0.9338463544845581,-0.06473754346370697,0.041146814823150635,0.17091801762580872,-30.691944122314453,-31.0146484375,-44.66368865966797
1698522763.829246,-0.07158233970403671,0.04394545406103134,0.9121572971343994,-0.008094143122434616,-0.03431925177574158,0.08906672894954681,-31.334163665771484,-31.795331954956055,-44.39116668701172
1698522763.9806895,0.030063293874263763,0.10877107083797455,1.0864005088806152,-0.10336495190858841,0.10526766628026962,0.039874665439128876,-31.813753128051758,-32.602867126464844,-44.76454544067383
1698522764.1283872,0.05648989602923393,-0.025811171159148216,1.1097954511642456,0.07725568115711212,-0.27414971590042114,-0.0823371410369873,-30.349443435668945,-31.70145034790039,-45.040287017822266
1698522764.2472858,-0.0446772500872612,-0.11217004060745239,0.9367707371711731,0.05403542146086693,-0.10227546095848083,0.043670881539583206,-29.348657608032227,-30.999483108520508,-45.38534927368164
1698522764.37546,0.01309207919985056,-0.011096390895545483,0.8838884830474854,0.08435839414596558,0.11926254630088806,0.0822761207818985,-28.689876556396484,-30.611900329589844,-45.231407165527344
1698522764.5222678,-0.047886114567518234,0.014081968925893307,0.902653157711029,0.1316739171743393,-0.020566480234265327,0.08445465564727783,-27.150150299072266,-30.71001434326172,-46.229007720947266
1698522764.6585252,0.054792776703834534,0.07575128227472305,1.179492712020874,0.21485371887683868,-0.06051483377814293,-0.5000818371772766,-26.34307861328125,-30.522064208984375,-46.22222137451172
1698522764.791502,0.0848560705780983,0.07526569813489914,0.9974511861801147,0.13238690793514252,0.2870675027370453,-0.39623475074768066,-25.180187225341797,-30.275806427001953,-45.413246154785156
1698522764.9130034,0.051883429288864136,0.0424887016415596,0.8836447596549988,-0.1091766357421875,0.08254379779100418,-0.1006874069571495,-23.963430404663086,-30.20981216430664,-45.754825592041016
1698522765.047067,-0.041221555322408676,0.07356615364551544,0.8154096603393555,-0.03159187361598015,0.014641491696238518,-0.03117886744439602,-23.693164825439453,-30.731904983520508,-45.30015182495117
1698522765.189479,-0.038506362587213516,0.05827021971344948,1.0284007787704468,-0.12830911576747894,0.15606480836868286,0.2173076719045639,-23.084505081176758,-31.277231216430664,-45.35505294799805
1698522765.33261,-0.025670906528830528,0.0036418887320905924,1.091761827468872,-0.023545734584331512,-0.022307831794023514,0.1827937811613083,-20.610029220581055,-30.248510360717773,-44.12164306640625
1698522765.4246225,0.09770569950342178,0.049286894500255585,1.0110981464385986,-0.05805962532758713,0.13010303676128387,0.182488352060318,-19.50362205505371,-29.50795555114746,-43.008262634277344
1698522765.5933883,0.043397821485996246,0.03059186413884163,0.8712162375450134,-0.02165321260690689,0.08344750106334686,0.04233331233263016,-17.869644165039062,-29.198259353637695,-41.832427978515625
