timestamp,x,y,z,rssi
1696902319.845257,0.06982442736625671,0.21390026807785034,1.0025688409805298,-74.0
1696902319.8990178,0.22038333117961886,0.4246442019939423,0.9270228147506714,-74.0
1696902319.9579663,-0.05998106300830841,0.008983325213193893,0.9643084406852722,-74.0
1696902320.0149133,0.03782156109809876,0.13766339421272278,1.0483838319778442,-74.0
1696902320.1108158,-0.05998106300830841,-0.11530598253011705,1.1302660703659058,-74.0
1696902320.1747766,-0.11206338554620744,-0.2583529353141785,1.1714507341384888,-74.0
1696902320.2297688,-0.15476596355438232,-0.3145585656166077,1.166576862335205,-74.0
1696902320.2995882,-0.0543038435280323,-0.14618289470672607,1.07397198677063,-74.0
1696902320.3491404,0.1614689826965332,-0.04824518039822578,0.9470059275627136,-74.0
1696902320.40053,-0.01456330344080925,-0.13170933723449707,1.1387953758239746,-74.0
1696902320.4531748,0.04145825281739235,-0.05741176381707192,1.0854258537292478,-74.0
1696902320.508634,0.1648632138967514,-0.12399011105298995,1.0225520133972168,-74.0
1696902320.5625618,0.12946611642837524,-0.005306969862431289,0.8507456779479979,-74.0
1696902320.6272213,0.02036545611917973,0.07526569813489914,0.9255606532096864,-74.0
1696902320.6891222,0.022062579169869426,0.13110800087451935,0.8312499523162842,-73.0
1696902320.743295,0.10085750371217728,0.03496213257312775,0.8612246513366699,-73.0
1696902320.8045712,0.12558698654174805,0.1549016684293747,0.8390482664108276,-73.0
1696902320.8577168,0.11685892939567565,0.10634315013885498,0.9660142660140992,-73.0
1696902320.9199953,-0.07454437017440796,0.1583007574081421,0.9721066951751708,-73.0
1696902320.9737792,0.062066156417131424,0.1342642903327942,1.0006192922592163,-73.0
1696902321.0239108,-0.04393674433231354,0.05827021971344948,0.9589471220970154,-73.0
1696902321.0774884,0.03321509063243866,0.10925665497779846,0.9109388589859008,-73.0
1696902321.1318698,-0.023943057283759117,-0.009407809935510159,0.9528546929359436,-73.0
1696902321.1874366,0.020607901737093925,0.1369350105524063,0.8551322221755981,-73.0
1696902321.2571502,0.05915680527687073,0.022579709067940712,0.837342381477356,-73.0
1696902321.315993,-0.0562785267829895,0.05098643898963928,0.9253169298171996,-73.0
1696902321.373204,-0.08614564687013626,0.07793641835451126,0.8748716711997986,-73.0
1696902321.4365804,-0.08886083215475082,0.10561476647853853,0.92604798078537,-73.0
1696902321.4894235,-0.12588618695735931,0.1493174284696579,1.0132914781570437,-73.0
1696902321.558591,-0.11625958979129793,0.14956021308898926,1.059106469154358,-73.0
1696902321.6077135,-0.12687352299690247,0.15563005208969116,1.002325177192688,-73.0
1696902321.6558614,-0.12884820997714996,0.11119899898767473,0.93482106924057,-73.0
1696902321.7088206,-0.03653167560696602,0.028892317786812782,0.955535352230072,-75.0
1696902321.7777069,-0.0074050696566700935,0.0922611802816391,0.9379891753196716,-75.0
1696902321.8370194,0.005818701814860106,0.08789090812206267,0.9206866621971129,-75.0
1696902321.9006655,-0.019253181293606758,0.047101758420467384,0.9513924717903136,-75.0
1696902321.9493759,-0.027398757636547092,0.07599407434463501,0.9245858788490297,-75.0
1696902322.0143573,-0.02690508402884006,0.10051612555980682,0.9455438256263732,-75.0
1696902322.067341,-0.06862030923366548,0.02160853892564774,0.9947705268859864,-75.0
1696902322.1256545,-0.08046842366456985,0.03617609292268753,0.9550479650497437,-75.0
1696902322.1896932,-0.08318360894918443,0.03933239355683327,0.9599218368530272,-75.0
1696902322.2390625,-0.0678798034787178,0.06555400043725967,1.0037872791290283,-74.0
1696902322.2873664,-0.04319623857736588,0.07186660170555115,1.0269385576248171,-72.0
1696902322.339568,-0.05208232253789902,0.10440080612897873,1.0335183143615725,-72.0
1696902322.3909106,-0.00814557634294033,0.1845223605632782,1.1178374290466309,-72.0
1696902322.442345,0.04970141127705574,-0.04679782316088677,1.0079301595687866,-72.0
1696902322.49894,0.00048489184700883925,0.15611563622951508,0.9163001775741576,-72.0
1696902322.5602582,-0.006170891225337982,0.11702601611614227,0.954073131084442,-72.0
1696902322.6221824,0.007273377384990455,0.06701074540615083,1.0018377304077148,-72.0
1696902322.6742315,-0.026164578273892403,0.03399096056818962,0.9462748765945436,-72.0
1696902322.728628,-0.023449387401342392,0.16339941322803495,0.9219051599502563,-75.0
1696902322.7957404,-0.04196205735206604,0.09760261327028276,0.8738968968391418,-75.0
1696902322.8560753,-0.10910135507583618,0.12212466448545455,0.9591908454895021,-75.0
1696902322.9162529,-0.09034185111522676,0.10464359819889067,1.0181653499603271,-75.0
1696902322.9694598,-0.062449418008327484,0.07040984183549881,1.0481401681900024,-75.0
1696902323.03215,-0.021474702283740044,0.10245846956968307,1.0544762611389158,-75.0
1696902323.097684,0.013576971367001534,0.11435530334711075,0.9952579140663148,-75.0
1696902323.1535602,0.011152512393891813,0.09129000455141068,0.9657706022262572,-75.0
1696902323.2211854,-0.009626590646803379,0.09031883627176283,0.9596782326698304,-75.0
1696902323.297875,-0.028879769146442413,0.08983325213193892,0.948955535888672,-75.0
1696902323.3771243,-0.046158265322446816,0.1141125112771988,0.9036278724670409,-75.0
1696902323.4351315,-0.059734225273132324,0.08376343548297882,0.9294597506523132,-75.0
1696902323.4916954,-0.05775953829288483,0.08789090812206267,0.9406698346138,-75.0
1696902323.555841,-0.0757785439491272,0.11945395171642305,0.9699134826660156,-75.0
1696902323.6116824,-0.07405069470405579,0.1085282787680626,1.0128040313720703,-75.0
1696902323.6930473,-0.04418358206748962,0.058755800127983086,1.0415602922439575,-75.0
1696902323.7843869,-0.10268362611532213,0.19253450632095334,1.0271822214126587,-72.0
1696902323.8452091,-0.02295571379363537,0.10148729383945464,0.9223926067352296,-72.0
1696902323.9034266,-0.024683564901351932,0.2481340169906616,0.9141069054603576,-72.0
1696902323.9613912,-0.024683564901351932,0.1437332034111023,0.9440816044807434,-72.0
1696902324.0185635,-0.010613933205604551,0.09153279662132263,0.953342080116272,-72.0
1696902324.0798087,-0.0007405069191008806,0.11168459057807922,0.9375017285346984,-72.0
1696902324.1471903,-0.04714560881257057,0.18015208840370175,0.9635773301124572,-72.0
1696902324.216047,-0.07059499621391296,0.10949944704771042,0.9835605025291444,-72.0
1696902324.3284721,-0.06096840649843216,0.13353590667247772,0.9996444582939148,-72.0
1696902324.3780634,-0.05553802102804184,0.0682247132062912,1.0067117214202879,-70.0
1696902324.4332907,-0.05282283201813698,0.0776936262845993,1.0145100355148315,-70.0
1696902324.5080519,-0.024683564901351932,0.07745083421468735,1.0125603675842283,-70.0
1696902324.5551035,-0.024189893156290054,0.01820944435894489,0.9389639496803284,-70.0
1696902324.6165414,-0.08145575970411299,0.08352064341306686,0.9567538499832152,-70.0
1696902324.6731653,-0.03949370235204697,0.07817921042442323,0.9757621884346008,-70.0
1696902324.7453086,0.023032363504171368,0.006798191927373409,0.9728378057479858,-70.0
1696902324.8068795,-0.025917742401361462,0.02282250113785267,0.9443252682685852,-70.0
1696902324.864299,-0.0466519370675087,0.010925665497779844,0.9918461441993712,-74.0
1696902324.9297302,-0.03825952485203743,0.02549321949481964,0.9565101265907288,-74.0
1696902325.0005038,-0.04492409154772759,0.04054636135697365,0.9933083653450012,-74.0
1696902325.060384,-0.05183548480272293,0.015781516209244728,1.021820902824402,-74.0
1696902325.1203294,-0.08886083215475082,0.07429452240467073,1.0201150178909302,-74.0
1696902325.1850286,-0.05529118701815605,0.1677696704864502,1.0176781415939329,-74.0
1696902325.2486193,-0.019006343558430668,0.04297428578138352,0.9494429230690002,-74.0
1696902325.292606,0.00048489184700883925,0.16631290316581726,0.9669890999794006,-72.0
1696902325.358046,0.0021820133551955227,0.09760261327028276,0.9911150336265564,-72.0
1696902325.425792,0.0036366886924952273,0.03471934050321579,0.8756027817726135,-72.0
1696902325.4771035,-0.0562785267829895,0.09760261327028276,0.9316530227661132,-72.0
1696902325.533968,-0.09034185111522676,0.1437332034111023,0.9606529474258424,-72.0
1696902325.5991025,-0.059487391263246536,0.10075891762971878,0.9842915534973145,-72.0
1696902325.6581035,-0.024683564901351932,0.11484088748693465,1.0167032480239868,-72.0
1696902325.730598,-0.07528486847877502,0.00752656999975443,1.0252326726913452,-72.0
1696902325.8050766,-0.11206338554620744,0.05389995500445366,0.9996444582939148,-76.0
1696902325.8556206,-0.08984818309545517,0.1325647383928299,0.9816108942031859,-76.0
1696902325.9506006,-0.05381016805768013,0.010440080426633358,0.9219051599502563,-76.0
1696902326.0149205,-0.06886714696884155,0.13960573077201846,0.9163001775741576,-76.0
1696902326.06795,-0.014069631695747377,0.07720804214477539,0.9662579894065856,-76.0
1696902326.1195295,-0.018759509548544884,0.02694997750222683,0.9767369627952576,-76.0
1696902326.1824336,-0.0659051164984703,0.08084993064403534,0.935552179813385,-76.0
1696902326.2396386,-0.09848742187023164,0.07332336157560349,0.9065522551536559,-72.0
1696902326.3084366,-0.07158233970403671,0.053657159209251404,0.8702414631843567,-72.0
1696902326.3574886,-0.08170259743928909,0.099544957280159,0.9365270137786864,-72.0
1696902326.4086199,-0.06664562970399858,0.05754183977842331,1.008173942565918,-72.0
1696902326.464471,-0.03998737409710884,0.053657159209251404,1.0820139646530151,-72.0
1696902326.5147312,-0.0543038435280323,0.10634315013885498,1.1093080043792725,-72.0
1696902326.5762231,-0.03998737409710884,0.09201838076114656,1.1002912521362305,-72.0
1696902326.633576,-0.024189893156290054,0.07405173778533937,0.9925772547721864,-72.0
1696902326.7075744,-0.02246204577386379,0.13790619373321533,0.9701571464538574,-72.0
1696902326.767288,-0.030360786244273182,0.11896836012601852,0.960165560245514,-69.0
1696902326.8308284,-0.04344307258725166,0.04613059014081955,0.93482106924057,-69.0
1696902326.9031525,-0.06689245998859407,0.11386971920728685,0.8639053106307983,-69.0
1696902326.9561105,-0.0009873425588011742,0.0978454053401947,0.910207748413086,-69.0
1696902327.0100274,-0.012835453264415264,0.11362691968679428,0.9457874298095704,-69.0
1696902327.0749927,-0.04591142758727074,0.09978774189949036,0.992089867591858,-69.0
1696902327.127529,-0.06862030923366548,0.06846750527620317,1.0252326726913452,-69.0
1696902327.1886244,-0.07232284545898438,0.10537197440862656,1.0274258852005005,-69.0
1696902327.2563202,-0.0757785439491272,0.18015208840370175,1.0715351104736328,-69.0
1696902327.3065193,0.04654961451888085,-0.04728027433156967,0.958459734916687,-69.0
1696902327.3584144,-0.014316467568278313,0.09323234856128693,0.9945268034934998,-69.0
1696902327.4189055,-0.07281651347875595,0.14858904480934146,0.9626024961471558,-69.0
1696902327.4788132,0.006788485683500767,0.06968147307634354,0.95090514421463,-69.0
1696902327.5392213,-0.03579116985201836,0.06409724056720734,0.9401824474334716,-69.0
1696902327.5889106,-0.042702566832304,0.08594857156276703,0.9321404099464417,-69.0
1696902327.64994,-0.08984818309545517,0.026707183569669724,0.9099640250205994,-69.0
1696902327.7106755,-0.1303292214870453,0.06288327276706696,0.8873002529144287,-70.0
1696902327.7854195,-0.1241583302617073,0.13572104275226593,0.9470059275627136,-70.0
1696902327.8454394,-0.03332281485199928,0.08230668306350708,1.0605686902999878,-70.0
1696902327.909701,-0.0681266337633133,0.02937790006399155,1.0461906194686892,-70.0
1696902327.9558735,-0.09824059158563614,0.16145706176757812,1.0469216108322144,-70.0
1696902328.0118089,-0.03825952485203743,0.02864952385425568,0.9604092836380004,-70.0
1696902328.0756962,-0.030607620254158974,0.14130526781082153,0.9562664628028871,-70.0
1696902328.134535,0.0048489184118807325,0.1269805133342743,0.9545605182647704,-70.0
1696902328.1995654,0.0012122296029701831,0.04054636135697365,1.0152410268783572,-70.0
1696902328.2652647,-0.118727944791317,0.005098644178360701,0.8977791666984558,-70.0
1696902328.325615,-0.09750007838010788,0.1442187875509262,0.8860816955566406,-70.0
1696902328.3915312,-0.08713298290967941,0.12722331285476685,0.9440816044807434,-70.0
1696902328.466983,-0.06960765272378923,0.06458282470703125,1.049358606338501,-70.0
1696902328.5281658,-0.11625958979129793,0.0424887016415596,1.0096360445022583,-70.0
1696902328.5910494,-0.14513936638832092,0.05098643898963928,0.9650395512580872,-70.0
1696902328.65798,-0.09281020611524582,0.15417328476905826,1.0569132566452026,-66.0
1696902328.71773,-0.04443041607737541,0.02864952385425568,0.9435941576957704,-66.0
1696902328.792476,-0.058746885508298874,0.082792267203331,0.9331152439117432,-66.0
1696902328.8514106,-0.05800637975335121,0.08352064341306686,0.9474933743476868,-66.0
1696902328.9117436,-0.09552539139986037,0.09080442786216736,0.9058212041854858,-66.0
1696902328.9843473,-0.09231653064489363,0.09808819741010666,0.905577540397644,-66.0
1696902329.053873,-0.07997474819421768,0.06871029734611511,0.9097203016281128,-66.0
1696902329.1077552,-0.08713298290967941,0.08352064341306686,0.9728378057479858,-66.0
1696902329.1591485,-0.07874057441949844,0.045159418135881424,0.9957453608512878,-66.0
1696902329.2201765,-0.10441148281097412,-0.05138111487030983,0.992089867591858,-66.0
1696902329.276524,-0.1340317577123642,0.017238274216651917,1.000375509262085,-66.0
1696902329.3394506,-0.006417726632207632,-0.047762729227542884,0.9996444582939148,-66.0
1696902329.3972516,0.003879134776070714,0.024764843285083767,0.9301908612251282,-66.0
1696902329.4532266,0.0009697836940176783,0.11823998391628265,0.9879470467567444,-66.0
1696902329.5167336,0.013576971367001534,0.014810346998274325,1.0013504028320312,-66.0
1696902329.5723825,-0.0009873425588011742,0.0029135108925402164,1.0120730400085451,-66.0
1696902329.625187,-0.004196206107735635,0.06458282470703125,0.923611044883728,-66.0
1696902329.6817298,-0.03134812787175178,0.10634315013885498,0.9287286400794984,-66.0
1696902329.7410939,-0.07084183394908905,0.07987875491380693,0.9404261112213136,-66.0
1696902329.815573,-0.04344307258725166,0.12528096139431,0.9443252682685852,-66.0
1696902329.8693047,-0.019006343558430668,0.03981798142194748,0.9847790002822876,-66.0
1696902329.9281135,-0.01629115268588066,0.05899859592318535,0.9287286400794984,-66.0
1696902329.9917755,-0.002715192036703229,0.06676795333623886,0.8361238837242126,-66.0
1696902330.0474815,0.007515823468565941,0.08619136363267899,0.9121572971343994,-66.0
1696902330.1031575,-0.0130822891369462,-0.018815619871020317,0.9340900778770448,-66.0
1696902330.1560404,-0.024189893156290054,0.04297428578138352,0.9655268788337708,-61.0
1696902330.2122526,-0.018512673676013947,0.0012139629106968641,0.9976949095726012,-61.0
1696902330.2645388,0.04509493708610535,0.045159418135881424,0.9684512615203856,-61.0
1696902330.3244872,0.047276955097913735,-0.025569945573806763,1.0315687656402588,-61.0
1696902330.3836427,-0.004196206107735635,0.010682873427867891,1.0530141592025757,-61.0
1696902330.443316,-0.0486266203224659,-0.05306969583034515,1.0900559425354004,-61.0
1696902330.502442,-0.002715192036703229,-0.01953929662704468,1.115644097328186,-61.0
1696902330.5639336,-0.0037025348283350468,-0.050898663699626916,1.0315687656402588,-61.0
1696902330.6306722,0.018183445557951927,-0.09263074398040773,1.055694818496704,-61.0
1696902330.6901767,0.00048489184700883925,-0.041249629110097885,1.0259637832641602,-61.0
1696902330.752295,0.01939567364752293,-0.050898663699626916,1.0018377304077148,-61.0
1696902330.8110242,0.003879134776070714,-0.047762729227542884,0.9704008698463441,-61.0
1696902330.8693118,0.01988056488335133,-0.06706079840660095,0.9886780977249146,-61.0
1696902330.9345145,0.005333810113370418,-0.0012061294401064515,1.0076864957809448,-61.0
1696902330.9910686,-0.0069113983772695065,-0.023881364613771442,0.9560227394104004,-61.0
1696902331.0432894,-0.012341782450675964,-0.04824518039822578,0.9803923964500428,-61.0
1696902331.1113708,-0.005924055352807045,-0.0634424090385437,0.9950142502784728,-61.0
1696902331.1599646,0.009212944656610487,-0.05065743625164032,0.9764932990074158,-58.0
1696902331.2083175,0.009212944656610487,-0.0562056340277195,0.9767369627952576,-58.0
1696902331.2647786,0.0041215806268155575,-0.06464854627847673,0.9733252525329591,-58.0
1696902331.3380108,-0.017525332048535347,-0.046315371990203864,0.9801487326622008,-60.0
1696902331.3898814,-0.009626590646803379,-0.05138111487030983,0.9711319208145142,-60.0
1696902331.442485,-0.010613933205604551,-0.059341572225093835,0.9774680733680724,-60.0
1696902331.506744,-0.004196206107735635,-0.0771922841668129,0.9711319208145142,-60.0
1696902331.5647845,-0.01505697425454855,-0.05524072796106338,0.9740563035011292,-60.0
1696902331.6260881,-0.013575960882008076,-0.06295996159315109,0.9786865711212158,-59.0
1696902331.7048357,-0.012341782450675964,-0.05427582561969757,0.9747873544692992,-59.0
1696902331.7720025,-0.012588618323206902,-0.058617893606424325,0.9764932990074158,-59.0
1696902331.845966,-0.01505697425454855,-0.051863569766283035,0.9694260358810424,-59.0
1696902331.9024768,-0.01727849617600441,-0.06947305798530579,0.9774680733680724,-58.0
1696902331.96708,-0.012341782450675964,-0.05789421498775482,0.9728378057479858,-58.0
1696902332.0226192,-0.016537988558411598,-0.06609589606523514,0.9840478897094728,-54.0
1696902332.0664306,-0.0291266068816185,-0.07550370693206787,0.9786865711212158,-54.0
1696902332.1154716,-0.012588618323206902,-0.06585466861724854,0.9735689163208008,-52.0
1696902332.158707,-0.011107604019343851,-0.06416608393192291,0.9740563035011292,-52.0
1696902332.20285,-0.020487360656261444,-0.0704379603266716,0.9757621884346008,-52.0
1696902332.2492707,-0.022215208038687703,-0.07863964140415193,0.9764932990074158,-49.0
1696902332.2876966,-0.012341782450675964,-0.07888086885213852,0.9767369627952576,-53.0
1696902332.3243108,-0.016044316813349724,-0.07140286266803741,0.9738126397132874,-53.0
1696902332.3863428,-0.015303810127079487,-0.05668808519840241,0.9718630313873292,-53.0
1696902332.4470313,-0.022215208038687703,-0.07502125203609468,0.9774680733680724,-53.0
1696902332.521829,-0.0130822891369462,-0.06657834351062775,0.975031077861786,-53.0
1696902332.5870054,-0.01629115268588066,-0.0774335116147995,0.9786865711212158,-53.0
1696902332.644364,-0.015797480940818787,-0.06006524711847305,0.9713756442070008,-51.0
1696902332.7106724,-0.015303810127079487,-0.07574492692947388,0.975031077861786,-51.0
1696902332.775868,-0.0130822891369462,-0.06175382807850838,0.9733252525329591,-51.0
1696902332.8429751,-0.015303810127079487,-0.06947305798530579,0.9733252525329591,-51.0
1696902332.9229069,-0.01456330344080925,-0.07140286266803741,0.9777117371559144,-51.0
1696902332.9837706,-0.014810139313340187,-0.06561344116926192,0.9777117371559144,-51.0
1696902333.0665748,-0.014810139313340187,-0.0706791877746582,0.9806361198425292,-51.0
1696902333.1338856,-0.0074050696566700935,-0.06223627924919128,0.9723504185676576,-51.0
1696902333.2063525,0.022062579169869426,-0.08997726440429688,0.9989133477211,-51.0
1696902333.2741778,0.11297979205846785,-0.14690658450126648,1.064224123954773,-51.0
1696902333.3485732,0.12728409469127655,-0.08635887503623962,1.0332746505737305,-50.0
1696902333.3972955,0.0766129121184349,-0.1329154670238495,1.0400981903076172,-50.0
1696902333.4690847,0.035154655575752265,-0.08298170566558838,1.0340057611465454,-50.0
1696902333.5370483,0.05067119374871254,-0.09480177611112596,1.024745225906372,-50.0
1696902333.5893204,0.0863107442855835,-0.05210479348897934,1.0420477390289309,-50.0
1696902333.661051,0.10013016313314438,-0.09311319142580032,1.044728398323059,-50.0
1696902333.7143142,-0.0019746851176023483,-0.035701431334018714,0.9506614208221436,-48.0
1696902333.7706413,0.0024244592059403662,-0.08056945353746414,0.9299471974372864,-48.0
1696902333.8446016,0.01988056488335133,-0.02870588190853596,0.8899809122085571,-48.0
1696902333.9004164,0.015031646937131882,-0.013026198372244837,0.9365270137786864,-48.0
1696902333.9592693,0.03273019939661026,-0.11844190955162047,0.9967200756072998,-48.0
1696902334.0108461,0.04218558967113495,0.008983325213193893,0.9608966708183287,-48.0
1696902334.0679882,0.0831589475274086,0.033019788563251495,0.9779554605484008,-49.0
1696902334.1317556,0.0807344913482666,0.06676795333623886,0.9124009609222412,-49.0
1696902334.202866,0.05261076241731644,0.057784635573625565,0.9194682240486144,-49.0
1696902334.255743,0.008485606871545315,0.11556927114725113,0.8931489586830139,-49.0
1696902334.3147953,0.028366170823574063,0.0024279258213937287,0.8824263215065002,-49.0
1696902334.3756266,0.07224888354539871,0.09760261327028276,0.8431911468505859,-49.0
1696902334.4423184,0.07588557153940201,-0.007236776873469353,0.951879858970642,-49.0
1696902334.5345993,-0.0602278970181942,-0.008684132248163223,1.0286444425582886,-49.0
1696902334.5913856,-0.011601275764405727,-0.007719228509813547,1.0011066198349001,-49.0
1696902334.6582556,0.08873520791530609,0.011411250568926334,0.9357959032058716,-49.0
1696902334.7389688,0.046064727008342736,0.023793673142790798,0.9470059275627136,-49.0
1696902334.800915,0.0797647088766098,0.005584229249507189,1.0469216108322144,-57.0
1696902334.861421,0.05842946469783782,-0.022916460409760475,1.0264511108398438,-57.0
1696902334.9326859,-0.07010132819414139,-0.05524072796106338,1.0147536993026731,-57.0
1696902334.9880028,-0.04245573282241821,-0.05234601721167565,0.9733252525329591,-57.0
1696902335.0460231,0.01939567364752293,0.012382421642541884,0.9382328391075134,-57.0
1696902335.1091065,0.03127552196383476,-0.047762729227542884,0.9908714294433594,-57.0
1696902335.1627426,0.00630359398201108,-0.0248462688177824,0.9781991243362428,-57.0
1696902335.2362356,0.015274092555046082,-0.01978052407503128,0.9747873544692992,-57.0
1696902335.2975154,0.07418844848871231,0.01845223642885685,0.9182497262954712,-56.0
1696902335.352599,0.08946254104375839,0.0004855851584579796,1.039610743522644,-60.0
1696902335.4170215,0.02569926716387272,0.10488639026880264,1.0459469556808472,-60.0
1696902335.4797962,0.07079420238733293,-0.17826594412326813,1.1529297828674316,-60.0
1696902335.5369859,-0.11280389130115508,0.0441882498562336,0.9740563035011292,-60.0
1696902335.6096606,-0.052329156547784805,-0.0026534849312156443,0.9538294672966005,-60.0
1696902335.68244,-0.023202551528811455,0.02452204935252666,0.9007035493850708,-60.0
1696902335.7469075,-0.042702566832304,-0.026534847915172573,0.9387202858924866,-60.0
1696902335.807465,-0.02493039891123772,-0.01519723143428564,0.919224500656128,-69.0
1696902335.8776956,-0.02246204577386379,-0.0496925376355648,0.9613840579986572,-69.0
