Time (s),X,Y,Z
3.9639036655426025,0.8163154125213623,0.6237341165542603,0.03752931207418442
4.026665449142456,0.8519549369812012,0.7237646579742432,0.08212583512067795
4.09022331237793,0.7520672082901001,0.7045840620994568,0.4681416451931
4.152940273284912,0.5670809745788574,0.6521408557891846,0.5480742454528809
4.216183423995972,0.4167645275592804,0.39332398772239685,0.7988382577896118
4.279577970504761,0.12558698654174805,0.6722926497459412,0.7059897780418396
4.34237003326416,-0.05282283201813698,0.5139918923377991,0.7552165389060974
4.405306100845337,-0.11971529573202133,0.12843728065490723,0.877552330493927
4.47275710105896,-0.31175342202186584,0.19423405826091766,0.7096452713012695
4.535311460494995,-0.37370917201042175,-0.24484428763389587,0.8641490340232849
4.597884654998779,-0.37198132276535034,-0.6768798828125,0.8310062885284424
4.660618305206299,-0.3050888776779175,-0.6414196491241455,0.8680481910705566
4.723247289657593,-0.23572804033756256,-0.6662659049034119,0.9028968811035156
4.78597617149353,-0.08886083215475082,-0.4776272773742676,0.994283139705658
4.84892463684082,0.05261076241731644,-0.5784596800804138,0.9721066951751709
4.912164926528931,0.23347541689872742,-0.2882649302482605,0.8921741247177124
4.9747397899627686,0.37603360414505005,-0.28440535068511963,0.8970481157302856
5.038293123245239,0.5595651865005493,0.13766339421272278,0.4839819669723511
5.1011412143707275,0.7336413860321045,0.45547887682914734,0.42183923721313477
5.1644275188446045,0.8395901918411255,0.4253726005554199,0.35945284366607666
5.227487325668335,0.786009669303894,0.41784602403640747,0.28829339146614075
5.2908384799957275,0.6199342012405396,0.9165419340133667,0.084319107234478
5.353765964508057,0.7064874172210693,1.100335955619812,0.22712546586990356
5.416804313659668,0.47689110040664673,1.0037044286727905,0.18106676638126373
5.4803831577301025,0.4870738387107849,0.5576945543289185,0.5480742454528809
5.543537139892578,0.29384446144104004,0.4673756957054138,0.7274350523948669
5.606847047805786,0.12946611642837524,0.4311996400356293,0.6460403203964233
5.669922590255737,0.13576970994472504,0.12989403307437897,0.7829979658126831
5.7332704067230225,0.11637403815984726,0.0849774032831192,0.7128133177757263
5.796315670013428,0.10788843780755997,-0.20721304416656494,1.0600812435150146
5.859110116958618,0.3510616719722748,-0.16330993175506592,0.6957545280456543
5.921945333480835,0.6618773341178894,0.1124129593372345,0.6362925171852112
5.985010147094727,0.7142456769943237,-0.19394561648368835,0.8911994099617004
6.047773122787476,0.7578859329223633,-0.25907662510871887,0.8305188417434692
6.110583305358887,0.8529247641563416,-0.3432644307613373,1.5369960069656372
6.173691272735596,0.88759446144104,-0.39778152108192444,1.0503334999084473
6.236670970916748,0.6451485753059387,0.13572104275226593,0.8838884830474854
6.299444198608398,0.3336055874824524,0.13159357011318207,0.7878718972206116
6.362284898757935,0.36609333753585815,0.12649492919445038,0.2631925940513611
6.425048828125,0.37530627846717834,0.232595294713974,0.29292359948158264
6.490678071975708,0.13746683299541473,0.2673146426677704,0.1698566973209381
6.553696870803833,0.625752866268158,0.7895614504814148,-0.33551180362701416
6.616679906845093,0.8352261781692505,1.0075891017913818,-0.09665246307849884
6.680175542831421,0.9295376539230347,1.4135383367538452,-1.1193368434906006
6.744267225265503,0.5425939559936523,1.0979080200195312,-0.832994818687439
6.80716872215271,0.45967745780944824,0.4935972988605499,-0.05664172023534775
6.869930267333984,0.18474379181861877,0.26148760318756104,0.7647206783294678
6.932746171951294,0.07079420238733292,-0.18670883774757385,1.0437535047531128
6.9954750537872314,0.11128267645835876,0.004127473570406437,1.2884252071380615
7.058122158050537,-0.03208863362669945,-0.03570143133401871,1.6135168075561523
7.1212427616119385,0.23589986562728882,0.01845223642885685,1.1417196989059448
7.183887720108032,0.507196843624115,-0.08418784290552139,0.2785454988479614
7.247307062149048,0.8803211450576782,0.22045566141605377,0.06774772703647614
7.310360670089722,1.0963404178619385,0.24983355402946472,-0.07303166389465332
7.373277902603149,1.1889548301696777,0.4042496383190155,-0.20029474794864655
7.436964988708496,1.0359714031219482,0.29329344630241394,-0.22849509119987488
7.50278115272522,1.0350016355514526,0.5387567281723022,-0.532673180103302
7.5661094188690186,0.868198812007904,0.3627321124076843,-0.2805572748184204
7.628990888595581,0.9035959243774414,0.35544833540916443,0.09991570562124252
7.692423582077026,1.030880093574524,0.06021255999803543,0.9138631820678711
7.755448818206787,0.7033355832099915,0.39235278964042664,0.9565101265907288
7.818529844284058,0.4303414821624756,0.3420947194099426,0.6204521656036377
7.881741523742676,0.28123724460601807,0.4530509412288666,1.01134192943573
7.945019721984863,0.0819467157125473,0.4715031683444977,0.7452249526977539
8.008266925811768,0.06739996373653412,0.466404527425766,0.7125695943832397
8.071077346801758,0.04145825281739235,0.5853729248046875,0.3570158779621124
8.133810043334961,0.11976828426122665,0.6521408557891846,-0.05230320245027542
8.196540832519531,0.37797316908836365,0.5674062371253967,-0.2615160048007965
8.259366273880005,0.6167824268341064,0.8393339514732361,-0.3077934980392456
8.321752548217773,0.7559463381767273,1.2564516067504883,-0.510498583316803
8.384034633636475,0.6483003497123718,1.4086824655532837,-0.9614630341529846
8.446528673171997,0.4068242609500885,0.8201532959938049,0.22493219375610352
8.508810997009277,0.10788843780755997,0.47878697514533997,0.4678979516029358
8.571108102798462,-0.06565827876329422,0.03204862028360367,0.3779737949371338
8.633368015289307,-0.3070635497570038,-0.3029797077178955,0.7854349613189697
8.695854663848877,-0.29027873277664185,-0.32613739371299744,0.5624523758888245
8.758048057556152,-0.2520191967487335,0.025007635354995728,1.7351216077804565
8.820236921310425,-0.32508254051208496,-0.17151162028312683,1.1797363758087158
8.882224082946777,-0.11231022328138351,-0.1758536845445633,1.1838792562484741
8.944751262664795,-0.1535317748785019,-0.154625803232193,1.1619465351104736
9.006891012191772,-0.23251917958259583,-0.2798220217227936,1.4356180429458618
9.06904673576355,-0.29003188014030457,-0.2265111207962036,1.2204338312149048
9.13112187385559,-0.21672169864177704,-0.029429558664560318,1.100778579711914
9.193142652511597,-0.14044947922229767,0.12163908034563065,0.9716193079948425
9.25496506690979,-0.05800637975335121,0.34646499156951904,0.7861660718917847
9.316879272460938,-0.08318360894918442,0.2857668697834015,0.7157377004623413
9.379041910171509,0.10934310406446457,0.5258887410163879,0.13110890984535217
9.441262245178223,0.11419202387332916,0.4991815388202667,0.009991570375859737
9.503129720687866,0.2538408637046814,0.9238258004188538,-0.4068562686443329
9.564969062805176,0.45531341433525085,1.2367854118347168,-0.4437336325645447
9.626689195632935,0.5278047919273376,1.3613379001617432,-0.6809057593345642
9.688193559646606,0.561262309551239,1.2807308435440063,-0.7770761251449585
9.749714136123657,0.3260897397994995,0.9765117764472961,-0.5562940239906311
9.811160326004028,0.2521437406539917,0.6742349863052368,0.03996628150343895
9.872627258300781,0.11637403815984726,0.2889231741428375,0.04020997881889343
9.934078931808472,0.06933953613042831,0.07405173778533936,0.5356456637382507
9.995572328567505,-0.06121524050831795,-0.13195057213306427,0.973325252532959
10.057186365127563,0.11613159626722336,-0.1756124645471573,1.0415602922439575
10.118722677230835,0.01284963358193636,0.1381489783525467,0.9911150336265564
10.180238485336304,0.10813087970018387,0.057056255638599396,1.2365177869796753
10.241729974746704,-0.017031658440828323,-0.00989026203751564,1.0527703762054443
10.303321599960327,-0.08713298290967941,-0.0014473553746938705,1.2777025699615479
10.366227865219116,-0.20240522921085358,-0.4076717495918274,1.6373991966247559
10.429444551467896,-0.1592089980840683,-0.36328622698783875,1.3595848083496094
10.492972135543823,-0.13329125940799713,-0.29960256814956665,0.6526201963424683
10.560537815093994,-0.21400651335716248,-0.5220128297805786,0.8193088173866272
10.62915325164795,-0.37173449993133545,-0.5106751918792725,0.6450655460357666
10.69165849685669,-0.4541776180267334,-0.39126840233802795,0.7571660876274109
10.75414490699768,-0.5647599697113037,-0.1768185794353485,1.0561821460723877
10.81650686264038,-0.6783043146133423,-0.09504300355911255,0.8383171558380127
10.878958463668823,-0.2663356363773346,0.8429757952690125,0.6821074485778809
10.941430807113647,-0.31545594334602356,1.481277585029602,0.3672511577606201
11.004080057144165,-0.1397089660167694,1.242855191230774,-0.00241028587333858
11.066545486450195,-0.026164578273892403,0.35083526372909546,0.2395540028810501
11.129061222076416,0.313240110874176,0.061426520347595215,-0.15233007073402405
11.191556215286255,-0.009873425588011742,0.057056255638599396,0.12477278709411621
11.254157066345215,-0.0989810973405838,0.5322012901306152,1.0617871284484863
11.31662130355835,-0.12218364328145981,0.23842230439186096,1.831869125366211
11.37916898727417,-0.09651274234056473,-0.08925358206033707,1.465592861175537
11.451097965240479,-0.07898740470409393,-0.4998200237751007,2.11017107963562
11.513492345809937,-0.08515829592943192,0.05632787570357323,1.4439038038253784
11.576062440872192,-0.18611407279968262,0.3797276020050049,0.758384644985199
11.63840389251709,-0.11922161281108856,0.3680735230445862,0.3791923224925995
11.700696468353271,-0.05208232253789902,0.15004581212997437,-0.3027319014072418
11.76334810256958,0.13673949241638184,0.15295931696891785,-0.37238916754722595
11.826172113418579,-0.13748745620250702,-0.027740979567170143,0.41014179587364197
11.888649702072144,-0.22017739713191986,0.20734485983848572,0.8558633327484131
11.951188087463379,-0.2520191967487335,0.25177592039108276,1.5923151969909668
12.014040470123291,-0.2791711091995239,0.21559982001781464,1.841373324394226
12.076786279678345,-0.35223445296287537,0.02476484328508377,2.2605321407318115
12.139671564102173,-0.3732154965400696,0.22628267109394073,1.7465752363204956
12.202495098114014,-0.1493355631828308,0.3166015148162842,0.8453843593597412
12.265376567840576,0.05576256290078163,0.39793702960014343,0.57780522108078
12.327709913253784,-0.0,0.2330808788537979,0.13988199830055237
12.390079498291016,0.07515823841094971,0.06458282470703125,0.16473907232284546
12.453246831893921,0.09988772124052048,-0.1261611431837082,0.13915090262889862
12.515924215316772,-0.042702566832304,0.05729904770851135,0.8032248616218567
12.578496932983398,-0.013082289136946201,0.41857439279556274,0.9304345846176147
12.641176223754883,0.12316253036260605,0.3583618402481079,1.1651146411895752
12.70382285118103,-0.03282913938164711,-0.05861789360642433,1.0147536993026733
12.766012191772461,-0.13526593148708344,-0.055964406579732895,1.969070553779602
12.829060792922974,-0.11354440450668335,0.3668595850467682,2.260044574737549
12.891724348068237,-0.09922792762517929,0.23842230439186096,1.4670549631118774
12.953950881958008,-0.005183548666536808,0.24449211359024048,0.7566787004470825
13.016859769821167,0.038064006716012955,0.1806376725435257,0.27074718475341797
13.079417943954468,0.18983514606952667,0.15854354202747345,-0.0009641143260523677
13.142138481140137,0.13479992747306824,0.004127473570406437,-0.12991440296173096
13.204651594161987,-0.04640510305762291,-0.17995452880859375,0.15450380742549896
13.267348766326904,-0.15377859771251678,0.19544802606105804,0.885594367980957
13.33077359199524,-0.20931662619113922,0.550896406173706,1.4807020425796509
13.393315553665161,-0.2833673357963562,0.17966650426387787,1.5440633296966553
13.456688404083252,-0.27818378806114197,0.05244319513440132,1.96005380153656
13.519535779953003,-0.30953192710876465,0.20588810741901398,1.5828109979629517
13.581892967224121,-0.20265206694602966,0.2231263816356659,1.1741313934326172
13.644598245620728,-0.11625958979129791,0.06409724056720734,0.4995785355567932
13.706808090209961,0.09673592448234558,0.1995754837989807,0.4296375513076782
13.769226312637329,0.3466976583003998,0.5931422710418701,0.3243604898452759
13.831281900405884,0.27735814452171326,0.8492884039878845,0.4313434362411499
13.893378973007202,0.20050276815891266,0.6671939492225647,0.8436784744262695
13.955840587615967,-0.0797279104590416,0.17966650426387787,0.9445689916610718
14.017731666564941,-0.4406016170978546,-0.30032622814178467,1.4473155736923218
14.07991647720337,-0.526500403881073,-0.6088541746139526,1.4860633611679077
14.142299890518188,-0.3904939889907837,-0.32613739371299744,1.0274258852005005
14.204858541488647,-0.18117736279964447,0.11168459057807922,1.0549635887145996
14.26729965209961,-0.12958870828151703,0.29037991166114807,0.8400230407714844
14.329715967178345,-0.09453805536031723,0.6754489541053772,-0.05254422873258591
14.392040967941284,0.08897764980792999,0.7031272649765015,0.3285033404827118
14.47083854675293,0.13892149925231934,0.7856767773628235,0.6682167649269104
14.533182144165039,0.18474379181861877,0.6569967269897461,1.0781148672103882
14.59540319442749,0.2543257772922516,0.5669206976890564,1.189240574836731
14.657707691192627,0.05673234164714813,0.23720835149288177,1.416853427886963
14.719948768615723,-0.18562041223049164,-0.1688581258058548,1.5567353963851929
14.782242059707642,-0.1826583743095398,-0.055481959134340286,1.1509802341461182
14.84459662437439,-0.320145845413208,-0.03618388622999191,0.8112668395042419
14.906713247299194,-0.1493355631828308,0.009711703285574913,0.6438471078872681
14.969138145446777,-0.19327230751514435,-0.10324468463659286,0.6572504043579102
15.031247615814209,-0.10342413187026978,0.16801245510578156,0.4140409529209137
15.093732595443726,-0.10120261460542679,0.46883246302604675,0.4284190535545349
15.157387971878052,-0.008639248088002205,0.7662533521652222,0.7408384680747986
15.220484018325806,-0.009132918901741505,0.7866479754447937,0.9645521640777588
15.283415794372559,0.10303951054811478,0.6281043887138367,1.000862956047058
15.346072673797607,0.12849633395671844,0.5040373802185059,0.9404261112213135
15.408777475357056,0.15274092555046082,0.40182170271873474,0.999400794506073
15.483709573745728,0.11249490827322006,0.12406700849533081,0.9411572217941284
15.546048641204834,0.0775826945900917,0.025250427424907684,1.319374680519104
15.608439683914185,0.014061863534152508,-0.1613801270723343,1.1919212341308594
15.670786380767822,-0.014069631695747375,0.01311079878360033,0.9947705268859863
15.73368763923645,-0.26312682032585144,0.07040984183549881,0.8193088173866272
15.79610300064087,-0.1436583399772644,0.12042511999607086,0.9872159361839294
15.85840368270874,-0.12094946205615997,0.29450738430023193,0.5200490951538086
15.920567512512207,-0.14316467940807343,0.3797276020050049,0.6065614819526672
15.982576370239258,0.061581265181303024,0.7349331378936768,0.48422563076019287
16.045519590377808,0.05745968222618103,0.6696219444274902,0.905577540397644
16.107887506484985,0.20559413731098175,0.4901982247829437,0.9389639496803284
16.17007803916931,0.030790632590651512,0.11532647162675858,0.9786865711212158
16.232224941253662,0.2472948431968689,0.33699607849121094,1.0998039245605469
16.294970750808716,0.13116323947906494,0.23356644809246063,1.1097954511642456
16.357166528701782,0.10716108977794647,0.06385444849729538,1.1746188402175903
16.41922116279602,0.078310027718544,-0.11144636571407318,1.218727946281433
16.482050895690918,0.05988414213061333,-0.2477390021085739,1.1638962030410767
16.544214010238647,0.1612265408039093,0.06191210821270943,1.0508208274841309
16.606237649917603,0.01721366122364998,0.050015270709991455,0.7781240940093994
16.668670177459717,-0.007158233784139156,0.2884375751018524,0.6665108799934387
16.730960845947266,0.07394600659608841,0.3695302903652191,0.6182588934898376
16.7933452129364,-0.07331018894910812,0.37487173080444336,0.5239481925964355
16.855786323547363,-0.007898740470409393,0.5101072192192078,0.5468557476997375
16.91822862625122,0.09891793131828308,0.6208205819129944,0.8561070561408997
16.98079776763916,0.10425174236297607,0.4969964027404785,1.0118293762207031
17.043431282043457,0.07079420238733292,0.47053200006484985,1.2011817693710327
17.10588812828064,0.07297622412443161,0.31441637873649597,1.136358380317688
17.168724536895752,0.05212587118148804,0.08012154698371887,1.2101986408233643
17.230811595916748,0.10061505436897278,-0.1616213470697403,1.2932990789413452
17.293269395828247,0.12461719661951065,-0.22940583527088165,1.2218960523605347
17.355533838272095,0.12388986349105835,-0.17151162028312683,1.0961484909057617
17.417619943618774,0.061823710799217224,-0.11723578721284866,0.8380734324455261
17.48017907142639,0.1680150181055069,0.12479538470506668,0.705746054649353
17.542746782302856,0.09237189590930939,0.3471933901309967,0.3416629731655121
17.605183362960815,0.026669051498174667,0.6026111841201782,0.3070580065250397
17.667379140853882,0.04921652376651764,0.6693791151046753,0.5127381682395935
17.729517221450806,0.10522152483463287,0.6026111841201782,0.7125695943832397
17.791961669921875,0.07249132543802261,0.4457671642303467,0.9640647172927856
17.8541841506958,0.04606472700834274,0.305433064699173,1.0318124294281006
17.91637945175171,0.008000715635716915,0.01990899071097374,1.2391984462738037
17.978692293167114,-0.005924055352807045,-0.24387939274311066,1.450971007347107
18.041030168533325,0.11467691510915756,-0.5044033527374268,1.3754249811172485
18.103336334228516,0.04121580347418785,-0.4646010994911194,1.267954707145691
18.165944576263428,0.15249848365783691,-0.05089866369962692,1.1141819953918457
18.22821283340454,0.28099483251571655,0.1442187875509262,0.7440065145492554
18.29031467437744,0.03394242748618126,0.14300481975078583,0.3570158779621124
18.352550745010376,0.10837332904338837,0.39550909399986267,0.30852019786834717
18.41467571258545,-0.020487360656261444,0.6822471022605896,0.20373056828975677
18.477940797805786,0.014304309152066708,0.69899982213974,0.6716285347938538
18.540396451950073,0.044367603957653046,0.4489234685897827,0.6465277671813965
18.602949857711792,0.0800071507692337,0.18719308078289032,1.0946862697601318
18.665865659713745,0.061096370220184326,-0.012543746270239353,1.0108546018600464
18.732088565826416,0.0007273377268575132,-0.18815620243549347,1.0466779470443726
18.794959545135498,0.00654603959992528,-0.4585704505443573,1.29110586643219
18.857710599899292,-0.04566459357738495,-0.5060919523239136,1.079089641571045
18.920506954193115,0.03854890167713165,-0.47473257780075073,1.2696605920791626
18.983068227767944,0.0058187018148601055,-0.46001777052879333,1.100778579711914
19.04621148109436,0.18765313923358917,-0.05427582561969757,1.2338371276855469
19.10954737663269,0.157589852809906,0.427072137594223,0.6302000880241394
19.173256397247314,0.0053338101133704185,0.27702632546424866,0.5366204977035522
19.236063241958618,0.036609333008527756,0.4926261305809021,0.1103946790099144
19.29991340637207,-0.02813926339149475,0.6132940053939819,0.3923519253730774
19.374804258346558,0.006061147898435593,0.2874664068222046,0.6606621742248535
19.43943190574646,0.011879850178956985,0.05389995500445366,1.0303502082824707
19.50220227241516,0.07637046277523041,-0.30587443709373474,1.2467530965805054
19.564592123031616,-0.0970064103603363,-0.33433911204338074,1.0203588008880615
19.630898237228394,0.036366891115903854,-0.4631537199020386,1.4512147903442383
19.694642543792725,-0.13329125940799713,-0.20214729011058807,1.3815174102783203
19.757380723953247,-0.0466519370675087,-0.24339693784713745,1.496055006980896
19.82069754600525,-0.054057009518146515,0.2872236371040344,1.025476336479187
19.890028953552246,0.05964169651269913,0.47490227222442627,0.525654137134552
19.952571392059326,-0.028386101126670837,0.598483681678772,0.16449537873268127
