date,time,dest,src,rssi
03/10/2023,14:57:05.279947,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-32
03/10/2023,14:57:05.283634,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-31
03/10/2023,14:57:06.279326,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,14:57:06.293194,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,14:57:06.296672,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,14:57:07.035816,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-48
03/10/2023,14:57:07.042389,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-49
03/10/2023,14:57:07.052576,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-47
03/10/2023,14:57:07.056110,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-48
03/10/2023,14:57:07.069757,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-45
03/10/2023,14:57:07.960769,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-50
03/10/2023,14:57:07.972084,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-46
03/10/2023,14:57:07.975685,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-47
03/10/2023,14:57:07.989345,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-47
03/10/2023,14:57:09.102377,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-45
03/10/2023,14:57:10.071073,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-45
03/10/2023,14:57:10.081393,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-43
03/10/2023,14:57:10.088474,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-45
03/10/2023,14:57:10.129949,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,14:57:11.132327,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-54
03/10/2023,14:57:11.150255,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-53
03/10/2023,14:57:11.160641,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-50
03/10/2023,14:57:12.089709,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-48
03/10/2023,14:57:12.100110,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-47
03/10/2023,14:57:12.103565,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-48
03/10/2023,14:57:12.113808,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-48
03/10/2023,14:57:15.051361,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-55
03/10/2023,14:57:15.065271,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-55
03/10/2023,14:57:15.072459,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-55
03/10/2023,14:57:15.082927,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-53
03/10/2023,14:57:16.044276,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-51
03/10/2023,14:57:16.061768,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-53
03/10/2023,14:57:16.066012,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-51
03/10/2023,14:57:17.118428,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-50
03/10/2023,14:57:17.132309,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-51
03/10/2023,14:57:17.135811,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-50
03/10/2023,14:57:17.157270,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-50
